"UNIQUE_ID","YEAR","UID","SITE_ID","VISIT_NO","LAT_DD83","LON_DD83","DATE_COL","DSGN_CYCLE","AG_ECO9","COMID","HUC2","WGT_CAT","WGT_TP","vpu_use","FISH_PROTOCOL","SAMPLED_FISH","CHLORIDE_RESULT","SULFATE_RESULT","COND_RESULT","DOC_RESULT","NTL_RESULT","PTL_RESULT","PH_RESULT","TURB_RESULT","PFC_ALG","PFC_AQM","PFC_BRS","PFC_LWD","PFC_LVT","PFC_OHV","PFC_RCK","PFC_UCB","XCMGW","RPVDEP","FCR","WSAREASQKM","TMEAN_S","PSUMPY"
"NRS_TN-10150","2019",2014557,"NRS18_TN_10489",1,35.6553492459568,-84.1533958533603,"08/29/2019","2018-19","SAP",19719351,"H06","TN_LS_SAP_Include",946.544295762939,"05","SM_WADEABLE","YES-SUFFICIENT",3.445,4.724,336.93,1.06,1.141,28.808,8.37,12.27,0,0,1,0.818181818181818,1,0.909090909090909,0.363636363636364,0.909090909090909,1.51785714285714,19.5367052158953,6,80.6697,25.60308703,1932.60313
"NRS_TN-10151","2019",2014096,"NRS18_TN_10490",1,35.764453120504,-86.1662137451146,"07/16/2019","2018-19","SAP",18403593,"H05","TN_LS_SAP_Include",946.544295762939,"05","SM_WADEABLE","YES-SUFFICIENT",3.361,7.163,344.3,1.31,1.249,101.254,8.43,3.51,0.0909090909090909,0.818181818181818,1,0.0909090909090909,0.636363636363636,1,0.727272727272727,0.363636363636364,1.51309523809524,5.42178554226868,8,47.5677,24.87138725,1790.546547
"NRS_TN-10152","2018",2013478,"NRS18_TN_11089",1,35.0818989637222,-85.2787875272588,"09/12/2018","2018-19","SAP",19696547,"H06","TN_RV_SAP_Include",166.334151332597,"05","LG_NONWADEABLE","YES-SUFFICIENT",6.376,7.43,140.2,1.53,0.391,34.586,7.86,3.03,0.909090909090909,0.0909090909090909,0.454545454545455,0.272727272727273,0.454545454545455,0.363636363636364,0.636363636363636,0.181818181818182,0.834090909090909,1.76678020772644,8,55094.1651,23.07600646,1440.082838
"NRS_TN-10153","2018",2013423,"NRS18_TN_11090",1,35.7308382495682,-84.3257315636783,"09/04/2018","2018-19","SAP",22134307,"H06","TN_RV_SAP_Include",166.334151332597,"05","LG_NONWADEABLE","YES-SUFFICIENT",6.41,7.406,153.7,1.56,0.424,20.648,7.9,3.44,1,0,0.727272727272727,0.545454545454545,0.818181818181818,0.909090909090909,0.454545454545455,0.454545454545455,1.23977272727273,1.83037929627288,7,31477.7862,22.47284241,1395.21162
"NRS_TN-10154","2019",2013908,"NRS18_TN_RF001",1,36.535,-83.57576,"06/26/2019","2018-19","SAP",22540196,"H06","NONE",0,"05","LG_NONWADEABLE","YES-SUFFICIENT",2.482,30.477,286.2,1.33,0.775,36.931,8.31,10.39,0.0909090909090909,0.272727272727273,0.909090909090909,0.454545454545455,0.818181818181818,1,0.363636363636364,0.181818181818182,1.49090909090909,0.432737728851089,8,1574.2296,22.89222264,1723.891144
"NRS_TN-10155","2019",2013943,"NRS18_TN_RF002",1,36.3888,-84.68364,"06/27/2019","2018-19","SAP",12153130,"H05","NONE",0,"05","LG_NONWADEABLE","",1.954,4.444,52.9,2.3,0.308,18.571,7.51,5.67,0.636363636363636,0.636363636363636,0.818181818181818,0.454545454545455,0.454545454545455,1,1,0.181818181818182,1.32045454545455,0.563965773910255,8,663.5718,23.65566958,2007.791294
"NRS_TX-10010","2008",12334,"FW08TX014",1,31.5906563617719,-98.1271610505042,"08/28/2008","2008-09","SPL",2578249,"H12","SPL_LS",384.921667001919,"12","LG_WADEABLE","YES->20 CW SAMPLED,<500 INDIV",8,17.38,329.74,5.54,0.491,27.2988,8.16,7.06,0.0909090909090909,0.0909090909090909,0.363636363636364,0.0909090909090909,0.818181818181818,0.727272727272727,0.545454545454545,0.818181818181818,1.27613636363636,44.3157271422386,8,416.0367,27.65529,1261.294
"NRS_TX-10013","2008",12331,"FW08TX001",1,30.6854921373524,-95.202144552944,"08/25/2008","2008-09","CPL",1492208,"H12","CPL_SS",332.036199104016,"12","SM_WADEABLE","YES-SUFFICIENT",64.67,8.17,629.49,1.65,0.139,84.5506,7.91,10.18,0.0909090909090909,0,1,0.0909090909090909,0.909090909090909,1,0,0.909090909090909,1.64772727272727,22.6463135318495,6,10.8549,28.22981,1264.502
"NRS_TX-10013","2009",15243,"FW08TX001",1,30.6854921373524,-95.202144552944,"07/17/2009","2008-09","CPL",1492208,"H12","CPL_SS",332.036199104016,"12","SM_WADEABLE","YES-SUFFICIENT",76.27,7.89,647.65,0.95,0.007,142.1375,7.82,4.82,0.909090909090909,0.0909090909090909,0.909090909090909,0.0909090909090909,0.454545454545455,1,0,0.636363636363636,1.07954545454545,18.9685138093994,7,10.8549,29.58624,1267.409
"NRS_TX-10016","2008",11144,"FW08TX010",1,30.5975645569045,-98.0698922102797,"07/06/2008","2008-09","SPL",5778961,"H12","SPL_SS",251.159656322686,"12","SM_WADEABLE","YES-SUFFICIENT",12.63,15.09,375.2,1.06,0.201,NA,8.33,NA,0.909090909090909,0.181818181818182,0.727272727272727,0,0.818181818181818,0.4,0.818181818181818,0.454545454545455,0.634090909090909,8.88863670726298,7,51.4233,28.40723,1096.043
"NRS_TX-10019","2008",11145,"FW08TX011",1,33.0683959798307,-94.4684198614755,"06/30/2008","2008-09","CPL",1015993,"H11","CPL_SS",332.036199104016,"11","","",4.32,2.18,53.5,10.69,0.741,117.4013,6.56,56.9,0,0.0909090909090909,1,0.363636363636364,0.909090909090909,0.909090909090909,0,0.636363636363636,1.42840909090909,39.1876821927035,6,64.08,27.77481,1329.268
"NRS_TX-10030","2008",12340,"FW08TX019",1,30.6181508418947,-94.2930291628951,"08/24/2008","2008-09","CPL",1165033,"H12","CPL_SS",332.036199104016,"12","SM_WADEABLE","YES-50-90% OF REACH",6.8,6.56,59.66,12.54,0.585,34.3244,6.95,19.66,0,0,1,0.818181818181818,1,0.909090909090909,0,0.909090909090909,1.58181818181818,37.1697754098547,5,119.7351,28.30774,1397.611
"NRS_TX-10033","2008",11139,"FW08TX003",1,30.2871794141579,-98.895605141695,"07/02/2008","2008-09","SPL",5785441,"H12","SPL_SS",251.159656322686,"12","SM_WADEABLE","YES-SUFFICIENT",24.98,20.14,622.5,1,0.241,4.3063,7.96,3.7,0.909090909090909,0.727272727272727,0.9,0.1,0.818181818181818,1,0.636363636363636,0.727272727272727,0.829545454545454,17.6149472418928,8,39.2958,26.89416,1277.469
"NRS_TX-10040","2009",1328,"FW08TX015",2,33.1087476220245,-99.4419918168804,"10/14/2009","2008-09","SPL",5507060,"H12","SPL_GE5",530.07544575925,"12","LG_WADEABLE","YES-SUFFICIENT",106.75,156.89,850.97,4.33,0.558,89.04,8.04,22.37,0.625,0,0.5,0.125,0.25,0.625,1,0.125,0.7703125,NA,7,2690.931,28.72167,477.4057
"NRS_TX-10040","2009",1329,"FW08TX015",1,33.1087476220245,-99.4419918168804,"07/08/2009","2008-09","SPL",5507060,"H12","SPL_GE5",530.07544575925,"12","LG_WADEABLE","YES-SUFFICIENT",110.66,129.07,864.24,6.27,0.966,148.715,8.28,33.34,0.428571428571429,0,0.714285714285714,0.142857142857143,0.571428571428571,0.714285714285714,1,0.285714285714286,0.525,35.1008374922646,7,2690.931,28.72167,477.4057
"NRS_TX-10051","2008",11140,"FW08TX004",1,32.280464051417,-97.970614188777,"07/09/2008","2008-09","SPL",5511974,"H12","SPL_SS",251.159656322686,"12","SM_WADEABLE","YES-SUFFICIENT",23.07,40.98,646.4,0.8,0.149,4.6613,8.21,4.28,0.909090909090909,0.727272727272727,0.909090909090909,0.0909090909090909,0.9,1,0,1,1.38181818181818,22.8027581549408,7,116.3682,27.96545,1123.943
"NRS_TX-10054","2009",15245,"FW08TX006",1,31.9566493357999,-94.5871199792226,"07/12/2009","2008-09","CPL",1157301,"H12","CPL_SS",639.501697953372,"12","SM_WADEABLE","YES-SUFFICIENT",5.66,7.01,102.86,5.93,0.558,75.12,7.28,29.33,0,0,1,0.454545454545455,1,0.909090909090909,0,0.818181818181818,1.67045454545455,24.5970415718353,5,22.4415,28.45045,1206.616
"NRS_TX-10058","2009",15246,"FW08TX009",1,29.8878892778447,-94.3648462550668,"07/14/2009","2008-09","CPL",1479409,"H12","CPL_SS",229.254067714873,"12","SM_WADEABLE","YES-SUFFICIENT",31.42,3.57,219.96,2.51,0.373,181.6438,7.59,35.1,1,1,0,0,0.0909090909090909,1,0,0,0.225,2.59003734129196,4,13.3623,28.98572,1509.183
"NRS_TX-10059","2008",11146,"FW08TX017",1,31.5415155092184,-97.4166358384128,"07/05/2008","2008-09","SPL",5523904,"H12","SPL_SS",251.159656322686,"12","LG_WADEABLE","YES-SUFFICIENT",6.94,10.09,261.6,2.24,0.45,23.4238,8.04,17.91,1,0.0909090909090909,1,0.0909090909090909,0.636363636363636,0.636363636363636,0.454545454545455,0.636363636363636,1.05227272727273,55.6991920818461,8,306.1233,28.47595,1171.048
"NRS_TX-10065","2008",16069,"FW08TX005",1,28.3660694571612,-97.5699191006037,"08/28/2008","2008-09","CPL",5290219,"H12","CPL_LS",274.122425384264,"12","SM_WADEABLE","YES-SUFFICIENT",27.53,7.04,295.96,9.4,1.076,236.3425,7.77,53.02,0.727272727272727,1,0.818181818181818,0,0.5,1,0,0.272727272727273,0.417857142857143,21.5487700282368,6,628.7148,28.26933,859.7591
"NRS_TX-10073","2008",12333,"FW08TX013",1,30.9594100010933,-95.8309456311304,"08/26/2008","2008-09","CPL",1490758,"H12","CPL_SS",332.036199104016,"12","","",11.52,13.94,186.57,17.49,1.356,833.95,7.39,16.9,0.454545454545455,1,1,0.454545454545455,1,1,0,1,1.34431818181818,15.4915262645086,7,40.4262,28.53884,1345.981
"NRS_TX-10079","2009",1317,"FW08TX012",2,35.767510082701,-101.322410424036,"10/13/2009","2008-09","SPL",19969876,"H11","SPL_GE5",717.722160397811,"11","","",1037.83,524.12,4384.93,5.69,1.301,176.325,7.61,2.93,0.454545454545455,0.545454545454545,0.454545454545455,0,0,1,0,0,0.514772727272727,4.18134265067838,4,50137.06,23.02649,480.8162
"NRS_TX-10079","2009",1318,"FW08TX012",1,35.767510082701,-101.322410424036,"06/24/2009","2008-09","SPL",19969876,"H11","SPL_GE5",717.722160397811,"11","","",1571.5,575.44,6323.04,6.49,1.113,205.6675,7.95,6.97,0,0.0909090909090909,0.181818181818182,0,0,0.636363636363636,0,0,0.321590909090909,7.07800115876245,3,50137.06,23.02649,480.8162
"NRS_TX-10084","2008",12332,"FW08TX002",1,33.0255467170191,-96.9193914083643,"09/02/2008","2008-09","SPL",1278566,"H12","SPL_SS",483.733497727394,"12","","",54.75,195.75,842.21,3.1,0.437,30.905,8.14,17.88,1,0,1,0.0909090909090909,1,1,0,1,1.12613636363636,44.3387935745832,6,36.4086,29.62149,1400.465
"NRS_TX-10084","2009",15244,"FW08TX002",1,33.0255467170191,-96.9193914083643,"07/10/2009","2008-09","SPL",1278566,"H12","SPL_SS",483.733497727394,"12","SM_WADEABLE","YES-50-90% OF REACH",66.26,344.97,1129.39,4.41,0.617,37.8625,7.96,13.57,1,0,0.818181818181818,0.0909090909090909,1,1,0,1,0.934090909090909,29.1700350512404,6,36.4086,29.34262,647.1799
"NRS_TX-10088","2009",1335,"FW08TX022",1,26.0450171519638,-97.796406374526,"08/19/2009","2008-09","CPL",625844,"H13","CPL_GE5",132.666063411183,"13","LG_NONWADEABLE","YES-SUFFICIENT",124.39,204.37,1067.29,3.6,0.671,159.6538,7.93,27.11,1,0.727272727272727,0.363636363636364,0,0,1,0,0,0.342045454545455,0.514105164081752,4,447953.8,25.14888,377.3262
"NRS_TX-10089","2009",1332,"FW08TX023",1,29.7715125014269,-101.73181866633,"10/01/2009","2008-09","XER",285292,"H13","XER_GE5",195.877110951325,"13","","",128.23,331.8,1275.7,1.7,0.822,27.2706,7.79,48.1,0.272727272727273,0,0.545454545454545,0.181818181818182,0,0.363636363636364,0.363636363636364,0.272727272727273,0.0409090909090909,1.26737028527525,6,204063.1,22.95228,351.6454
"NRS_TX-10089","2014",1003600,"TXR9-0902",1,29.7715125014269,-101.73181866633,"06/08/2014","2013-14","XER",285292,"H13","XER_GE5",138.524115135989,"13","LG_NONWADEABLE","NOT FISHED",39.636,122.245,670,1.71,1.154,80,8.31,17.78,0.181818181818182,0.181818181818182,0.545454545454545,0.181818181818182,0,0.636363636363636,0.454545454545455,0.545454545454545,0.0909090909090909,1.2849012995938,7,204063.0939,22.30741376,210.5167505
"NRS_TX-10089","2014",1003776,"TXR9-0902",2,29.7715125014269,-101.73181866633,"06/24/2014","2013-14","XER",285292,"H13","XER_GE5",138.524115135989,"13","LG_NONWADEABLE","NOT FISHED",72.7,223.475,976,2.54,1.29,275,8.28,92.79,0,0.545454545454545,0.363636363636364,0,0.454545454545455,0.545454545454545,0.272727272727273,0.272727272727273,0.196590909090909,2.95542134793635,6,204063.0939,22.30741376,210.5167505
"NRS_TX-10089","2019",2013680,"NRS18_TX_10017",1,29.7715125014269,-101.73181866633,"05/29/2019","2018-19","XER",285292,"H13","TX_RV_XER_Include",179.443897952169,"13","LG_NONWADEABLE","YES-SUFFICIENT",15.915,69.756,680.4,1.99,1.168,208.014,8.14,202,0,0.545454545454545,0.0909090909090909,0,0.545454545454545,0.909090909090909,0.272727272727273,0,0.125,0.932470187858469,5,204063.0939,23.81465268,390.2761199
"NRS_TX-10089","2019",2013822,"NRS18_TX_10017",2,29.7715125014269,-101.73181866633,"06/18/2019","2018-19","XER",285292,"H13","TX_RV_XER_Include",179.443897952169,"13","LG_NONWADEABLE","YES-SUFFICIENT",34.524,316.886,972.2,2.12,1.425,395.409,8.28,322,0,0.636363636363636,0.0909090909090909,0,0.0909090909090909,0.818181818181818,0,0,0.0920454545454545,1.14306536892595,4,204063.0939,23.81465268,390.2761199
"NRS_TX-10091","2008",12341,"FW08TX025",1,29.9104654367424,-95.4917812725994,"08/21/2008","2008-09","CPL",1440185,"H12","CPL_SS",4260.58416309278,"12","SM_WADEABLE","YES-SUFFICIENT",23.52,11.39,250.29,5.2,2.719,1788.95,7.65,20.19,0,1,0.636363636363636,0,0,1,0,1,0.282954545454545,9.33243871618683,4,8.8821,28.66418,1566.883
"NRS_TX-10091","2013",1002051,"TXS9-0926",1,29.9104654367424,-95.4917812725994,"06/06/2013","2013-14","CPL",1440185,"H12","CPL_SS",6496.58900658362,"12","SM_WADEABLE","YES-SUFFICIENT",105.04,33.338,779,6.26,10.888,2745,7.65,0.85,0.363636363636364,1,0.363636363636364,0,0,1,0.363636363636364,1,0.102272727272727,6.14136152226158,6,8.8821,29.15377227,747.5994816
"NRS_TX-10091","2013",1002120,"TXS9-0926",2,29.9104654367424,-95.4917812725994,"06/20/2013","2013-14","CPL",1440185,"H12","CPL_SS",6496.58900658362,"12","SM_WADEABLE","YES-SUFFICIENT",98.139,31.293,733,6.01,9.963,2559,7.73,0.01,0,1,0.363636363636364,0,0,1,0.272727272727273,1,0.289772727272727,6.20649174913899,5,8.8821,29.15377227,747.5994816
"NRS_TX-10091","2018",2012518,"NRS18_TX_10016",1,29.9104654367424,-95.4917812725994,"06/04/2018","2018-19","CPL",1440185,"H12","TX_SS_CPL_Include",1423.06977510571,"12","SM_WADEABLE","YES-SUFFICIENT",117.217,62.582,827.6,5.8,4.532,3922.25,7.75,4.4,0.545454545454545,1,0.0909090909090909,0,0,0.909090909090909,0.181818181818182,0.272727272727273,0.130681818181818,8.64601541746806,6,8.8821,29.41604562,1914.160718
"NRS_TX-10091","2018",2012753,"NRS18_TX_10016",2,29.9104654367424,-95.4917812725994,"06/28/2018","2018-19","CPL",1440185,"H12","TX_SS_CPL_Include",1423.06977510571,"12","SM_WADEABLE","YES-SUFFICIENT",107.016,52.511,814.6,5.05,8.53,2256.95,8,4.32,1,1,0.272727272727273,0.0909090909090909,0,0.909090909090909,0.181818181818182,0,0.696590909090909,8.50042422513599,6,8.8821,29.41604562,1914.160718
"NRS_TX-10094","2008",1417,"FW08TX028",1,33.0556602725693,-97.2530594318314,"07/30/2008","2008-09","SPL",1285939,"H12","SPL_GE5",253.797363630836,"12","LG_NONWADEABLE","NO-<500 M REACH,>500 INDIV",26.45,27.31,415.33,5.53,1.196,173.6419,7.82,52.43,0.545454545454545,0,0.545454545454545,0.181818181818182,0.545454545454545,0.545454545454545,0.818181818181818,0.454545454545455,1.36704545454545,37.9233394292563,7,1288.477,28.26004,1181.184
"NRS_TX-10094","2013",1002373,"TXR9-0903",2,33.0556602725693,-97.2530594318314,"07/17/2013","2013-14","SPL",1285939,"H12","SPL_GE5",213.949675275524,"12","LG_WADEABLE","NO->20 CW SAMPLED,<500 INDIV",21.258,21.687,332,6.18,1.661,230,7.84,43.91,0.0909090909090909,0.181818181818182,0.272727272727273,0.0909090909090909,0.545454545454545,0.727272727272727,0.363636363636364,0.545454545454545,1.03409090909091,39.1010080428718,8,1288.4769,28.1163524,655.2999118
"NRS_TX-10094","2013",1002186,"TXR9-0903",1,33.0556602725693,-97.2530594318314,"06/26/2013","2013-14","SPL",1285939,"H12","SPL_GE5",213.949675275524,"12","LG_WADEABLE","YES-SUFFICIENT",20.88,22.793,348,5.95,1.146,195,8.35,13.59,0.0909090909090909,0.545454545454545,0.363636363636364,0.0909090909090909,0.909090909090909,1,0.636363636363636,0.545454545454545,0.994318181818182,44.7061133898867,8,1288.4769,28.1163524,655.2999118
"NRS_TX-10096","2009",1327,"FW08TX030",1,25.8489326310147,-97.4399611223572,"08/20/2009","2008-09","CPL",626188,"H13","CPL_GE5",132.666063411183,"13","LG_NONWADEABLE","YES-SUFFICIENT",170.47,243.57,1258.91,3.79,1.33,411.1588,8.05,18.66,0.181818181818182,0.636363636363636,0.636363636363636,0,0,0.909090909090909,0,0,0.836363636363636,0.31110075387715,4,448840.2,25.15565,377.7645
"NRS_TX-10097","2008",11151,"FW08TX031",1,30.8736592516181,-97.6210093297638,"07/08/2008","2008-09","SPL",5588722,"H12","SPL_LS",728.655679547415,"12","SM_WADEABLE","YES-SUFFICIENT",8.77,6.37,310.4,1.67,0.393,22.46,8.51,5.89,0.727272727272727,0.2,0.818181818181818,0.181818181818182,0.636363636363636,0.636363636363636,0.454545454545455,0.727272727272727,1.14545454545455,31.4751804044167,8,171.1791,28.91345,965.5466
"NRS_TX-10098","2008",12342,"FW08TX032",1,33.758408921264,-97.2939811060877,"09/03/2008","2008-09","SPL",3134061,"H11","SPL_SS",734.51202598562,"11","SM_WADEABLE","YES-50-90% OF REACH",7.95,11.24,588.97,2.09,0.316,40.1363,8.05,6.79,1,0.727272727272727,1,0.0909090909090909,0.727272727272727,0.454545454545455,0.181818181818182,0.727272727272727,0.978409090909091,21.1498484594403,8,54.6705,28.1298,1045.129
"NRS_TX-10098","2013",1002069,"TXS9-0928",1,33.758408921264,-97.2939811060877,"06/11/2013","2013-14","SPL",3134061,"H11","SPL_SS",556.746101766225,"11","SM_WADEABLE","YES-50-90% OF REACH",5.955,19.908,465,2.93,0.236,42,7.93,2.48,0.2,0,0.2,0,0.1,0.8,0.1,0.3,0.47125,30.7982191047822,6,54.6705,27.497537,803.8483874
"NRS_TX-10098","2013",1002165,"TXS9-0928",2,33.758408921264,-97.2939811060877,"06/25/2013","2013-14","SPL",3134061,"H11","SPL_SS",556.746101766225,"11","SM_WADEABLE","NO-<50% OF REACH,<25 INDIV",9.149,27.915,587,2.64,0.233,79,7.86,4.49,0.545454545454545,0.818181818181818,0.454545454545455,0.0909090909090909,0.181818181818182,0.909090909090909,0.0909090909090909,0.0909090909090909,0.735227272727273,28.8006028081925,8,54.6705,27.497537,803.8483874
"NRS_TX-10099","2009",1326,"FW08TX033",1,35.9724076861698,-100.824387695047,"06/25/2009","2008-09","SPL",19971210,"H11","SPL_GE5",112.677099046068,"11","","",699.07,195.73,2981.81,2.59,0.426,61.2081,8.36,7.53,0,0,0,0,0,0.636363636363636,0,0,0.201136363636364,8.20965011419884,1,53158.75,23.20493,490.2186
"NRS_TX-10099","2014",1003471,"TXR9-0905",1,35.9724076861698,-100.824387695047,"05/14/2014","2013-14","SPL",19971210,"H11","SPL_GE5",94.9861275429159,"11","","NOT FISHED",637.851,159.869,2710,2.33,0.224,51,8.3,0.94,0.363636363636364,1,1,0,0,0.818181818181818,0,0.272727272727273,0.307954545454545,4.81439618786449,5,53158.7547,22.88890421,245.3574122
"NRS_TX-10099","2018",2012687,"NRS18_TX_10012",1,35.9724076861698,-100.824387695047,"06/21/2018","2018-19","SPL",19971210,"H11","TX_RV_SPL_Include_18",171.03522200672,"11","SM_WADEABLE","",608.775,164.48,2656.8,3.69,0.343,53.25,8.37,4.66,0.909090909090909,1,0.363636363636364,0,0.545454545454545,1,0,0,0.0909090909090909,7.68859915206535,5,53158.7547,23.4549064,522.5727461
"NRS_TX-10101","2008",16068,"FW08TX035",1,29.1572095266009,-97.3837534526339,"08/14/2008","2008-09","SPL",1623295,"H12","SPL_GE5",253.797363630836,"12","SM_WADEABLE","YES-SUFFICIENT",893.43,31.32,3810.05,14.75,2.813,1243.469,8.63,15.04,0,0,0.909090909090909,0.454545454545455,0.454545454545455,0.272727272727273,0,0.727272727272727,0.297727272727273,16.488678711099,5,1739.355,28.69597,1011.525
"NRS_TX-10101","2014",1003894,"TXR9-0906",1,29.1572095266009,-97.3837534526339,"07/09/2014","2013-14","SPL",1623295,"H12","SPL_GE5",213.949675275524,"12","SM_WADEABLE","YES-SUFFICIENT",54.822,21.319,444,9.21,1.565,336,8.12,116.77,0,0.818181818181818,0.909090909090909,0.181818181818182,0.727272727272727,0.818181818181818,0,0.0909090909090909,0.311363636363636,20.1056527745424,6,1739.3553,29.52072755,583.8021169
"NRS_TX-10103","2009",16150,"FW08TX037",1,30.5797300012904,-94.9979138562401,"05/27/2009","2008-09","CPL",1487834,"H12","CPL_GE5",193.276113485229,"12","LG_NONWADEABLE","YES-SUFFICIENT",38.1,48.11,421.58,5.33,1.141,85.7244,8.11,7.82,0,0.555555555555556,0.7,0.3,0,0.5,0.0909090909090909,0.181818181818182,0.892045454545455,0.549030454145395,6,42995.2,29.08894,826.7251
"NRS_TX-10103","2013",1002035,"TXR9-0907",1,30.5797300012904,-94.9979138562401,"06/04/2013","2013-14","CPL",1487834,"H12","CPL_GE5",202.962496170825,"12","LG_NONWADEABLE","YES-SUFFICIENT",38.71,50.615,403,5,0.836,85,8.07,7.35,0.272727272727273,1,0.636363636363636,0,0.0909090909090909,1,0,0,1.075,0.782626709033594,5,42995.1978,28.67859112,736.1047625
"NRS_TX-10103","2018",2013586,"NRS18_TX_10002",1,30.5797300012904,-94.9979138562401,"09/25/2018","2018-19","CPL",1487834,"H12","TX_RV_CPL_Include",277.692164541687,"12","LG_NONWADEABLE","YES-SUFFICIENT",29.876,35.415,371,5.1,0.705,145.36,8.16,4.83,0,1,0.727272727272727,0.727272727272727,0,0.0909090909090909,0,0,0.659090909090909,1.06516560959136,4,42995.1978,29.58339887,1042.787609
"NRS_TX-10104","2009",1325,"FW08TX038",1,26.2352008116029,-98.547190707316,"08/18/2009","2008-09","SPL",338145,"H13","SPL_GE5",109.321562566852,"13","LG_NONWADEABLE","YES-SUFFICIENT",102.42,179.58,939.87,3.74,0.479,71.1188,7.69,12.01,0.727272727272727,0,0.818181818181818,0.181818181818182,0,0.818181818181818,0,0,0.948863636363636,1.3699336712785,4,445003.2,25.12016,376.0203
"NRS_TX-10108","2008",16070,"FW08TX042",1,28.3021048474044,-98.0581534558999,"10/13/2008","2008-09","SPL",3168810,"H12","SPL_GE5",112.677099046068,"12","LG_NONWADEABLE","YES-SUFFICIENT",222.78,86,1188.94,7.91,1,206.3338,8.34,19.31,0,0,1,0.181818181818182,0,0.636363636363636,0,0,1.01136363636364,0.803300954337457,3,41026.32,28.32763,842.1176
"NRS_TX-10108","2013",1002966,"TXR9-0909",1,28.3021048474044,-98.0581534558999,"08/29/2013","2013-14","SPL",3168810,"H12","SPL_GE5",94.9861275429159,"12","LG_NONWADEABLE","YES-SUFFICIENT",177.962,81.512,976,6.87,1.213,202,8.12,56.32,0,0,0.636363636363636,0,0,0.0909090909090909,0,0,0.565909090909091,0.470256941283865,2,41026.3245,29.39386065,418.5421192
"NRS_TX-10108","2018",2013428,"NRS18_TX_10014",1,28.3021048474044,-98.0581534558999,"09/05/2018","2018-19","SPL",3168810,"H12","TX_RV_SPL_Include_18",171.03522200672,"12","LG_NONWADEABLE","YES-SUFFICIENT",239.654,95.827,1279.3,9.86,1.431,229.688,8.6,24.96,0.636363636363636,0.272727272727273,1,0.545454545454545,0.727272727272727,0.818181818181818,0,0,0.993181818181818,0.583927187837658,6,41026.3245,29.82401723,542.5683308
"NRS_TX-10109","2008",16149,"FW08TX043",1,29.2389273320159,-98.4516843648476,"08/12/2008","2008-09","SPL",10836112,"H12","SPL_GE5",253.797363630836,"12","LG_NONWADEABLE","YES-SUFFICIENT",115.38,81.94,1001.7,3.18,12.363,607.84,7.87,10.85,0,0.0909090909090909,0.545454545454545,0.363636363636364,0.181818181818182,1,0.272727272727273,0.545454545454545,0.3625,0.572242645195647,7,3437.045,27.53455,1077.252
"NRS_TX-10109","2013",1002930,"TXR9-0910",1,29.2389273320159,-98.4516843648476,"08/28/2013","2013-14","SPL",10836112,"H12","SPL_GE5",213.949675275524,"12","LG_NONWADEABLE","NO->20 CW SAMPLED,<500 INDIV",139.544,92.293,1110,3.98,12.488,1903,8.25,4.65,0.363636363636364,0,0.818181818181818,0.363636363636364,0.181818181818182,0.818181818181818,0.181818181818182,0.363636363636364,0.825,0.569698038469773,7,3437.0451,28.34604669,630.3422008
"NRS_TX-10109","2018",2012567,"NRS18_TX_10009",1,29.2389273320159,-98.4516843648476,"06/12/2018","2018-19","SPL",10836112,"H12","TX_RV_SPL_Include_18",171.03522200672,"12","LG_NONWADEABLE","YES-SUFFICIENT",107.855,82.6,980,3.73,8.094,1575.956,8.23,13.37,0.727272727272727,0,1,0.545454545454545,1,1,0.272727272727273,0.363636363636364,0.911363636363636,0.583019197403894,7,3437.0451,28.88714315,622.4995494
"NRS_TX-10111","2008",11153,"FW08TX045",1,32.4610359923805,-94.7019802241963,"06/28/2008","2008-09","CPL",5278682,"H12","CPL_SS",4260.58416309278,"12","SM_WADEABLE","YES-SUFFICIENT",18.06,22.27,255.6,7.46,0.74,50.095,7.67,23.4,0.272727272727273,0.363636363636364,0.818181818181818,0.181818181818182,0.636363636363636,0.454545454545455,0,0.818181818181818,0.810227272727273,34.0897655248923,7,27.4482,28.33918,1398.901
"NRS_TX-10111","2013",1002636,"TXS9-0929",1,32.4610359923805,-94.7019802241963,"08/06/2013","2013-14","CPL",5278682,"H12","CPL_SS",6496.58900658362,"12","SM_WADEABLE","YES-50-90% OF REACH",29.351,55.625,314,5.93,0.646,91.6,7.37,15.14,0,0,0.416666666666667,0.416666666666667,0.416666666666667,0.0833333333333333,0,0.25,0.302083333333333,26.7269343582304,5,27.4482,28.43016166,1124.504246
"NRS_TX-10111","2018",2013121,"NRS18_TX_10004",1,32.4610359923805,-94.7019802241963,"07/31/2018","2018-19","CPL",5278682,"H12","TX_SS_CPL_Include",1423.06977510571,"12","SM_WADEABLE","YES-SUFFICIENT",91.844,16.177,462,6.25,0.56,76.908,7.55,18.84,0.727272727272727,0.636363636363636,1,0.454545454545455,0.272727272727273,0.454545454545455,0.0909090909090909,0,0.509090909090909,30.560309213599,7,27.4482,29.3379223,1451.5971
